series_id,date,unemployment_rate
LAUCN720290000000003,2018-04,8.0
LAUCN720250000000003,2018-04,8.0
LAUCN090110000000003,2018-04,0.0
LAUCN721170000000003,2018-04,13.7
LAUCN560390000000003,2018-04,5.0
LAUCN720550000000003,2018-04,18.3
LAUCN721290000000003,2018-04,9.9
LAUCN721070000000003,2018-04,11.4
LAUCN720510000000003,2018-04,6.4
LAUCN560030000000003,2018-04,5.3
LAUCN720540000000003,2018-04,11.4
LAUCN720470000000003,2018-04,7.8
LAUCN720050000000003,2018-04,12.4
LAUCN720670000000003,2018-04,11.3
LAUCN721430000000003,2018-04,7.7
LAUCN720450000000003,2018-04,9.5
LAUCN551410000000003,2018-04,3.4
LAUCN560130000000003,2018-04,5.8
LAUCN560250000000003,2018-04,4.5
LAUCN551270000000003,2018-04,2.8
LAUCN721250000000003,2018-04,15.7
LAUCN150050000000003,2018-04,0.0
LAUCN560090000000003,2018-04,4.5
LAUCN560070000000003,2018-04,4.6
LAUCN721390000000003,2018-04,5.1
LAUCN721190000000003,2018-04,9.3
LAUCN720270000000003,2018-04,8.8
LAUCN720150000000003,2018-04,15.2
LAUCN551250000000003,2018-04,5.8
LAUCN721410000000003,2018-04,12.1
LAUCN090130000000003,2018-04,0.0
LAUCN551050000000003,2018-04,3.1
LAUCN720690000000003,2018-04,13.2
LAUCN090150000000003,2018-04,0.0
LAUCN721130000000003,2018-04,11.5
LAUCN721230000000003,2018-04,11.7
LAUCN720750000000003,2018-04,11.1
LAUCN720790000000003,2018-04,13.0
LAUCN720030000000003,2018-04,11.5
LAUCN720950000000003,2018-04,16.8
LAUCN551170000000003,2018-04,2.4
LAUCN560430000000003,2018-04,4.5
LAUCN720490000000003,2018-04,4.7
LAUCN721110000000003,2018-04,12.3
LAUCN720830000000003,2018-04,16.3
LAUCN720390000000003,2018-04,11.4
LAUCN721210000000003,2018-04,13.1
LAUCN560050000000003,2018-04,4.0
LAUCN721370000000003,2018-04,6.7
LAUCN090090000000003,2018-04,0.0
LAUCN720070000000003,2018-04,7.9
LAUCN720310000000003,2018-04,7.4
LAUCN090050000000003,2018-04,0.0
LAUCN551290000000003,2018-04,5.0
LAUCN560310000000003,2018-04,4.5
LAUCN551390000000003,2018-04,2.7
LAUCN721470000000003,2018-04,18.2
LAUCN551150000000003,2018-04,3.5
LAUCN721510000000003,2018-04,14.6
LAUCN560370000000003,2018-04,4.2
LAUCN551230000000003,2018-04,3.2
LAUCN721050000000003,2018-04,8.7
LAUCN721030000000003,2018-04,12.1
LAUCN720810000000003,2018-04,14.0
LAUCN090070000000003,2018-04,0.0
LAUCN720010000000003,2018-04,13.1
LAUCN721310000000003,2018-04,14.3
LAUCN560110000000003,2018-04,3.5
LAUCN721350000000003,2018-04,6.5
LAUCN721150000000003,2018-04,12.2
LAUCN720930000000003,2018-04,24.0
LAUCN720710000000003,2018-04,10.5
LAUCN721090000000003,2018-04,17.5
LAUCN560010000000003,2018-04,3.1
LAUCN720210000000003,2018-04,6.9
LAUCN720910000000003,2018-04,9.2
LAUCN720370000000003,2018-04,14.0
LAUCN720410000000003,2018-04,8.4
LAUCN720090000000003,2018-04,10.8
LAUCN090030000000003,2018-04,0.0
LAUCN720190000000003,2018-04,8.9
LAUCN560170000000003,2018-04,4.3
LAUCN560290000000003,2018-04,5.1
LAUCN560270000000003,2018-04,3.4
LAUCN551350000000003,2018-04,2.9
LAUCN720130000000003,2018-04,9.9
LAUCN551070000000003,2018-04,4.4
LAUCN720170000000003,2018-04,9.6
LAUCN551330000000003,2018-04,2.5
LAUCN720590000000003,2018-04,15.0
LAUCN721330000000003,2018-04,10.9
LAUCN720730000000003,2018-04,12.6
LAUCN551210000000003,2018-04,3.2
LAUCN720110000000003,2018-05,9.7
LAUCN090150000000003,2018-05,0.0
LAUCN560450000000003,2018-05,3.9
LAUCN720510000000003,2018-05,6.1
LAUCN721070000000003,2018-05,10.8
LAUCN720910000000003,2018-05,8.9
LAUCN721230000000003,2018-05,12.9
LAUCN721030000000003,2018-05,12.4
LAUCN720610000000003,2018-05,4.8
LAUCN720470000000003,2018-05,7.6
LAUCN721090000000003,2018-05,16.8
LAUCN720390000000003,2018-05,10.7
LAUCN720550000000003,2018-05,18.2
LAUCN720290000000003,2018-05,8.0
LAUCN720490000000003,2018-05,4.8
LAUCN721290000000003,2018-05,9.9
LAUCN721510000000003,2018-05,14.5
LAUCN560430000000003,2018-05,4.1
LAUCN720130000000003,2018-05,9.6
LAUCN560050000000003,2018-05,3.7
LAUCN720310000000003,2018-05,7.4
LAUCN720250000000003,2018-05,7.9
LAUCN720210000000003,2018-05,6.9
LAUCN720050000000003,2018-05,12.1
LAUCN560390000000003,2018-05,4.0
LAUCN721050000000003,2018-05,8.5
LAUCN720670000000003,2018-05,11.6
LAUCN720410000000003,2018-05,8.3
LAUCN721470000000003,2018-05,18.1
LAUCN560110000000003,2018-05,3.0
LAUCN560010000000003,2018-05,3.0
LAUCN721150000000003,2018-05,11.6
LAUCN551090000000003,2018-05,2.6
LAUCN721250000000003,2018-05,15.8
LAUCN551330000000003,2018-05,2.6
LAUCN551270000000003,2018-05,2.7
LAUCN551210000000003,2018-05,2.5
LAUCN720650000000003,2018-05,12.3
LAUCN720970000000003,2018-05,12.5
LAUCN551370000000003,2018-05,3.2
LAUCN560290000000003,2018-05,4.1
LAUCN560230000000003,2018-05,3.4
LAUCN720090000000003,2018-05,10.5
LAUCN720870000000003,2018-05,9.3
LAUCN551350000000003,2018-05,2.5
LAUCN720530000000003,2018-05,15.1
LAUCN720370000000003,2018-05,14.1
LAUCN720190000000003,2018-05,8.5
LAUCN560350000000003,2018-05,3.4
LAUCN560190000000003,2018-05,3.4
LAUCN721330000000003,2018-05,11.1
LAUCN721490000000003,2018-05,17.0
LAUCN721110000000003,2018-05,12.7
LAUCN720270000000003,2018-05,8.4
LAUCN720830000000003,2018-05,15.8
LAUCN720150000000003,2018-05,14.7
LAUCN721170000000003,2018-05,12.4
LAUCN720990000000003,2018-05,11.1
LAUCN560410000000003,2018-05,3.8
LAUCN720540000000003,2018-05,11.7
LAUCN560330000000003,2018-05,3.9
LAUCN090070000000003,2018-05,0.0
LAUCN560030000000003,2018-05,4.7
LAUCN720770000000003,2018-05,8.5
LAUCN090030000000003,2018-05,0.0
LAUCN560370000000003,2018-05,4.0
LAUCN721350000000003,2018-05,6.4
LAUCN551310000000003,2018-05,2.4
LAUCN090130000000003,2018-05,0.0
LAUCN090110000000003,2018-05,0.0
LAUCN551410000000003,2018-05,2.8
LAUCN551150000000003,2018-05,2.9
LAUCN551390000000003,2018-05,2.6
LAUCN720750000000003,2018-05,11.2
LAUCN090090000000003,2018-05,0.0
LAUCN721010000000003,2018-05,7.8
LAUCN551170000000003,2018-05,2.4
LAUCN721450000000003,2018-05,8.6
LAUCN721430000000003,2018-05,7.6
LAUCN560130000000003,2018-05,5.2
LAUCN090010000000003,2018-05,0.0
LAUCN721270000000003,2018-05,6.7
LAUCN721530000000003,2018-05,13.9
LAUCN720930000000003,2018-05,23.5
LAUCN721190000000003,2018-05,9.4
LAUCN560090000000003,2018-05,4.1
LAUCN551130000000003,2018-05,4.0
LAUCN720570000000003,2018-05,15.2
LAUCN720330000000003,2018-05,8.3
LAUCN720690000000003,2018-05,13.3
LAUCN721210000000003,2018-05,13.0
LAUCN720430000000003,2018-05,12.8
LAUCN560210000000003,2018-05,3.8
LAUCN720710000000003,2018-05,10.2
LAUCN560070000000003,2018-05,3.9
LAUCN720010000000003,2018-05,11.9
LAUCN720850000000003,2018-05,9.4
LAUCN551110000000003,2018-05,2.4
LAUCN721130000000003,2018-05,11.5
LAUCN721390000000003,2018-05,4.9
LAUCN551190000000003,2018-05,2.8
LAUCN721370000000003,2018-05,6.5
LAUCN720070000000003,2018-05,7.5
LAUCN551290000000003,2018-05,3.8
LAUCN090050000000003,2018-05,0.0
LAUCN720890000000003,2018-05,15.2
LAUCN551230000000003,2018-05,2.8
LAUCN551250000000003,2018-05,3.4
LAUCN150050000000003,2018-05,0.0
LAUCN721410000000003,2018-05,11.6
LAUCN551050000000003,2018-05,3.0
LAUCN721310000000003,2018-05,13.5
LAUCN720810000000003,2018-05,13.3
LAUCN560310000000003,2018-05,4.1
LAUCN720230000000003,2018-05,9.6
LAUCN720030000000003,2018-05,11.2
LAUCN720950000000003,2018-05,17.2
LAUCN720450000000003,2018-05,9.7
LAUCN720790000000003,2018-05,13.2
LAUCN560150000000003,2018-05,3.7
LAUCN560250000000003,2018-05,4.2
LAUCN551070000000003,2018-05,3.3
LAUCN720590000000003,2018-05,14.5
LAUCN720730000000003,2018-05,12.0
LAUCN720630000000003,2018-05,6.8
LAUCN720350000000003,2018-05,8.4
LAUCN560170000000003,2018-05,3.5
LAUCN720170000000003,2018-05,9.6
LAUCN560270000000003,2018-05,3.2
LAUCN551350000000003,2018-06,3.1
LAUCN090110000000003,2018-06,0.0
LAUCN560130000000003,2018-06,5.8
LAUCN560070000000003,2018-06,4.2
LAUCN721430000000003,2018-06,7.4
LAUCN551190000000003,2018-06,3.0
LAUCN560110000000003,2018-06,3.2
LAUCN560370000000003,2018-06,4.4
LAUCN551410000000003,2018-06,3.6
LAUCN720330000000003,2018-06,8.5
LAUCN720810000000003,2018-06,13.0
LAUCN720350000000003,2018-06,8.2
LAUCN551310000000003,2018-06,3.1
LAUCN720540000000003,2018-06,11.2
LAUCN551250000000003,2018-06,3.6
LAUCN551150000000003,2018-06,3.3
LAUCN090130000000003,2018-06,0.0
LAUCN720750000000003,2018-06,11.1
LAUCN720730000000003,2018-06,11.5
LAUCN721010000000003,2018-06,8.3
LAUCN551330000000003,2018-06,3.3
LAUCN551270000000003,2018-06,3.5
LAUCN721210000000003,2018-06,14.1
LAUCN551210000000003,2018-06,3.2
LAUCN720590000000003,2018-06,13.8
LAUCN560170000000003,2018-06,4.0
LAUCN721150000000003,2018-06,11.1
LAUCN720970000000003,2018-06,12.3
LAUCN720070000000003,2018-06,7.8
LAUCN551370000000003,2018-06,3.8
LAUCN720230000000003,2018-06,9.8
LAUCN720710000000003,2018-06,10.2
LAUCN560290000000003,2018-06,4.1
LAUCN720870000000003,2018-06,9.1
LAUCN720170000000003,2018-06,8.9
LAUCN720630000000003,2018-06,6.8
LAUCN720990000000003,2018-06,11.1
LAUCN721250000000003,2018-06,15.7
LAUCN721470000000003,2018-06,16.6
LAUCN551390000000003,2018-06,3.5
LAUCN090090000000003,2018-06,0.0
LAUCN720530000000003,2018-06,14.8
LAUCN551170000000003,2018-06,3.1
LAUCN721530000000003,2018-06,13.6
LAUCN721450000000003,2018-06,8.5
LAUCN720830000000003,2018-06,15.0
LAUCN560210000000003,2018-06,4.2
LAUCN551110000000003,2018-06,2.8
LAUCN560030000000003,2018-06,4.7
LAUCN720270000000003,2018-06,8.2
LAUCN720570000000003,2018-06,15.6
LAUCN720450000000003,2018-06,9.6
LAUCN721110000000003,2018-06,12.5
LAUCN720090000000003,2018-06,9.9
LAUCN551090000000003,2018-06,3.3
LAUCN720150000000003,2018-06,15.4
LAUCN720770000000003,2018-06,8.5
LAUCN721510000000003,2018-06,13.8
LAUCN090070000000003,2018-06,0.0
LAUCN720130000000003,2018-06,9.7
LAUCN721350000000003,2018-06,6.3
LAUCN721310000000003,2018-06,12.7
LAUCN720490000000003,2018-06,4.2
LAUCN560350000000003,2018-06,3.5
LAUCN721290000000003,2018-06,10.5
LAUCN560190000000003,2018-06,3.5
LAUCN720290000000003,2018-06,7.9
LAUCN560430000000003,2018-06,4.3
LAUCN551230000000003,2018-06,3.4
LAUCN720370000000003,2018-06,13.7
LAUCN720310000000003,2018-06,7.2
LAUCN720850000000003,2018-06,9.6
LAUCN720410000000003,2018-06,8.3
LAUCN720430000000003,2018-06,12.7
LAUCN560390000000003,2018-06,2.6
LAUCN551050000000003,2018-06,3.8
LAUCN721090000000003,2018-06,16.1
LAUCN721490000000003,2018-06,15.6
LAUCN720910000000003,2018-06,8.7
LAUCN720790000000003,2018-06,12.8
LAUCN720110000000003,2018-06,9.7
LAUCN721230000000003,2018-06,12.6
LAUCN720610000000003,2018-06,4.6
LAUCN720030000000003,2018-06,10.9
LAUCN560150000000003,2018-06,4.5
LAUCN560270000000003,2018-06,4.3
LAUCN720950000000003,2018-06,15.9
LAUCN720210000000003,2018-06,6.8
LAUCN720250000000003,2018-06,8.0
LAUCN720650000000003,2018-06,11.2
LAUCN551070000000003,2018-06,4.4
LAUCN721330000000003,2018-06,10.8
LAUCN721130000000003,2018-06,11.5
LAUCN721270000000003,2018-06,6.6
LAUCN720550000000003,2018-06,17.3
LAUCN720690000000003,2018-06,12.8
LAUCN560050000000003,2018-06,4.2
LAUCN721410000000003,2018-06,11.9
LAUCN560090000000003,2018-06,4.5
LAUCN560450000000003,2018-06,4.6
LAUCN090010000000003,2018-06,0.0
LAUCN150050000000003,2018-06,0.0
LAUCN090150000000003,2018-06,0.0
LAUCN560010000000003,2018-06,4.0
LAUCN551290000000003,2018-06,4.1
LAUCN560250000000003,2018-06,4.6
LAUCN721170000000003,2018-06,11.2
LAUCN560410000000003,2018-06,4.2
LAUCN560330000000003,2018-06,4.1
LAUCN560310000000003,2018-06,4.5
LAUCN720010000000003,2018-06,12.0
LAUCN721370000000003,2018-06,6.3
LAUCN721070000000003,2018-06,10.6
LAUCN721190000000003,2018-06,8.8
LAUCN720050000000003,2018-06,12.3
LAUCN090030000000003,2018-06,0.0
LAUCN720190000000003,2018-06,8.7
LAUCN721050000000003,2018-06,8.5
LAUCN720510000000003,2018-06,6.1
LAUCN721390000000003,2018-06,4.9
LAUCN720390000000003,2018-06,11.3
LAUCN720930000000003,2018-06,20.8
LAUCN720670000000003,2018-06,11.4
LAUCN551130000000003,2018-06,4.0
LAUCN090050000000003,2018-06,0.0
LAUCN720470000000003,2018-06,7.6
LAUCN720890000000003,2018-06,15.0
LAUCN721030000000003,2018-06,12.4
LAUCN560230000000003,2018-06,3.5
LAUCN720710000000003,2018-07,10.3
LAUCN720330000000003,2018-07,8.8
LAUCN560210000000003,2018-07,3.7
LAUCN721330000000003,2018-07,12.0
LAUCN090030000000003,2018-07,0.0
LAUCN721110000000003,2018-07,14.7
LAUCN560410000000003,2018-07,3.7
LAUCN721150000000003,2018-07,11.5
LAUCN720730000000003,2018-07,11.5
LAUCN551090000000003,2018-07,3.0
LAUCN721230000000003,2018-07,12.7
LAUCN720030000000003,2018-07,10.9
LAUCN150050000000003,2018-07,0.0
LAUCN551070000000003,2018-07,3.6
LAUCN721310000000003,2018-07,11.9
LAUCN720130000000003,2018-07,9.8
LAUCN720430000000003,2018-07,12.5
LAUCN720290000000003,2018-07,8.1
LAUCN720310000000003,2018-07,7.5
LAUCN720510000000003,2018-07,6.8
LAUCN720390000000003,2018-07,12.2
LAUCN720470000000003,2018-07,8.6
LAUCN720890000000003,2018-07,14.7
LAUCN090130000000003,2018-07,0.0
LAUCN090090000000003,2018-07,0.0
LAUCN551290000000003,2018-07,3.9
LAUCN560110000000003,2018-07,2.8
LAUCN720750000000003,2018-07,11.6
LAUCN560190000000003,2018-07,3.2
LAUCN551170000000003,2018-07,2.6
LAUCN551110000000003,2018-07,2.3
LAUCN721450000000003,2018-07,9.0
LAUCN720450000000003,2018-07,10.3
LAUCN720590000000003,2018-07,13.6
LAUCN720970000000003,2018-07,13.5
LAUCN721350000000003,2018-07,6.8
LAUCN721190000000003,2018-07,9.1
LAUCN720370000000003,2018-07,13.5
LAUCN560170000000003,2018-07,3.2
LAUCN720690000000003,2018-07,12.6
LAUCN721270000000003,2018-07,6.9
LAUCN720210000000003,2018-07,7.4
LAUCN721090000000003,2018-07,14.8
LAUCN551050000000003,2018-07,3.4
LAUCN720490000000003,2018-07,4.2
LAUCN720950000000003,2018-07,13.7
LAUCN551230000000003,2018-07,2.8
LAUCN720410000000003,2018-07,10.0
LAUCN560130000000003,2018-07,5.4
LAUCN720790000000003,2018-07,13.2
LAUCN560010000000003,2018-07,3.7
LAUCN560050000000003,2018-07,3.8
LAUCN720610000000003,2018-07,5.0
LAUCN720170000000003,2018-07,9.4
LAUCN721050000000003,2018-07,9.4
LAUCN560390000000003,2018-07,2.0
LAUCN721030000000003,2018-07,12.7
LAUCN720250000000003,2018-07,8.6
LAUCN721010000000003,2018-07,8.8
LAUCN090150000000003,2018-07,0.0
LAUCN560430000000003,2018-07,3.6
LAUCN720550000000003,2018-07,16.8
LAUCN720050000000003,2018-07,12.3
LAUCN720110000000003,2018-07,9.5
LAUCN560450000000003,2018-07,4.1
LAUCN720910000000003,2018-07,9.1
LAUCN721390000000003,2018-07,5.4
LAUCN721210000000003,2018-07,14.6
LAUCN721290000000003,2018-07,10.8
LAUCN720810000000003,2018-07,12.9
LAUCN560310000000003,2018-07,4.5
LAUCN551130000000003,2018-07,3.6
LAUCN560150000000003,2018-07,4.2
LAUCN720010000000003,2018-07,11.9
LAUCN720570000000003,2018-07,15.9
LAUCN720930000000003,2018-07,18.6
LAUCN720230000000003,2018-07,9.9
LAUCN721470000000003,2018-07,15.9
LAUCN560090000000003,2018-07,4.2
LAUCN720630000000003,2018-07,7.1
LAUCN721530000000003,2018-07,12.7
LAUCN560270000000003,2018-07,4.0
LAUCN551250000000003,2018-07,3.2
LAUCN721130000000003,2018-07,11.9
LAUCN721370000000003,2018-07,6.6
LAUCN721410000000003,2018-07,12.3
LAUCN551190000000003,2018-07,2.7
LAUCN560250000000003,2018-07,4.1
LAUCN720350000000003,2018-07,9.1
LAUCN720650000000003,2018-07,10.5
LAUCN090010000000003,2018-07,0.0
LAUCN720850000000003,2018-07,10.0
LAUCN560030000000003,2018-07,4.2
LAUCN720070000000003,2018-07,8.3
LAUCN551330000000003,2018-07,3.0
LAUCN551410000000003,2018-07,3.3
LAUCN551310000000003,2018-07,2.7
LAUCN720830000000003,2018-07,15.6
LAUCN720090000000003,2018-07,10.2
LAUCN560230000000003,2018-07,3.1
LAUCN720990000000003,2018-07,11.6
LAUCN090110000000003,2018-07,0.0
LAUCN551210000000003,2018-07,2.8
LAUCN551270000000003,2018-07,3.1
LAUCN560070000000003,2018-07,3.7
LAUCN720190000000003,2018-07,9.5
LAUCN551370000000003,2018-07,3.3
LAUCN560290000000003,2018-07,3.6
LAUCN720270000000003,2018-07,8.4
LAUCN720150000000003,2018-07,14.5
LAUCN551350000000003,2018-07,2.8
LAUCN721170000000003,2018-07,11.2
LAUCN720540000000003,2018-07,11.6
LAUCN560350000000003,2018-07,3.1
LAUCN720530000000003,2018-07,14.2
LAUCN721070000000003,2018-07,11.4
LAUCN720670000000003,2018-07,11.8
LAUCN090050000000003,2018-07,0.0
LAUCN090070000000003,2018-07,0.0
LAUCN560370000000003,2018-07,4.0
LAUCN720870000000003,2018-07,9.4
LAUCN721430000000003,2018-07,7.8
LAUCN721490000000003,2018-07,15.1
LAUCN551150000000003,2018-07,3.0
LAUCN721250000000003,2018-07,16.4
LAUCN720770000000003,2018-07,8.9
LAUCN551390000000003,2018-07,3.0
LAUCN560330000000003,2018-07,3.6
LAUCN721510000000003,2018-07,13.6
LAUCN720010000000003,2018-08,11.0
LAUCN720590000000003,2018-08,14.0
LAUCN560310000000003,2018-08,3.8
LAUCN560170000000003,2018-08,2.9
LAUCN721110000000003,2018-08,12.7
LAUCN721210000000003,2018-08,13.3
LAUCN560270000000003,2018-08,3.7
LAUCN720850000000003,2018-08,9.0
LAUCN551070000000003,2018-08,3.6
LAUCN560450000000003,2018-08,3.7
LAUCN090130000000003,2018-08,0.0
LAUCN721330000000003,2018-08,12.5
LAUCN551290000000003,2018-08,3.8
LAUCN720370000000003,2018-08,13.3
LAUCN720810000000003,2018-08,12.4
LAUCN720190000000003,2018-08,9.0
LAUCN720930000000003,2018-08,18.4
LAUCN090010000000003,2018-08,0.0
LAUCN720090000000003,2018-08,9.8
LAUCN551350000000003,2018-08,2.6
LAUCN090030000000003,2018-08,0.0
LAUCN551390000000003,2018-08,2.9
LAUCN090070000000003,2018-08,0.0
LAUCN721150000000003,2018-08,10.9
LAUCN090090000000003,2018-08,0.0
LAUCN721350000000003,2018-08,6.5
LAUCN090150000000003,2018-08,0.0
LAUCN551150000000003,2018-08,2.8
LAUCN721030000000003,2018-08,12.5
LAUCN720410000000003,2018-08,9.5
LAUCN720390000000003,2018-08,11.8
LAUCN720130000000003,2018-08,9.8
LAUCN560050000000003,2018-08,3.7
LAUCN551330000000003,2018-08,2.8
LAUCN560110000000003,2018-08,2.8
LAUCN551230000000003,2018-08,2.5
LAUCN720310000000003,2018-08,7.0
LAUCN720830000000003,2018-08,15.6
LAUCN720490000000003,2018-08,4.2
LAUCN551210000000003,2018-08,2.4
LAUCN560030000000003,2018-08,3.9
LAUCN720210000000003,2018-08,7.2
LAUCN560010000000003,2018-08,3.4
LAUCN721450000000003,2018-08,8.8
LAUCN721090000000003,2018-08,14.7
LAUCN560070000000003,2018-08,3.4
LAUCN720910000000003,2018-08,8.9
LAUCN560370000000003,2018-08,3.8
LAUCN720730000000003,2018-08,11.7
LAUCN560290000000003,2018-08,3.5
LAUCN720650000000003,2018-08,9.8
LAUCN721370000000003,2018-08,6.5
LAUCN720450000000003,2018-08,9.7
LAUCN721310000000003,2018-08,11.9
LAUCN721050000000003,2018-08,9.2
LAUCN560150000000003,2018-08,3.7
LAUCN560390000000003,2018-08,1.9
LAUCN551370000000003,2018-08,2.8
LAUCN720270000000003,2018-08,8.2
LAUCN720990000000003,2018-08,11.1
LAUCN721230000000003,2018-08,13.3
LAUCN720710000000003,2018-08,10.0
LAUCN551190000000003,2018-08,2.4
LAUCN720110000000003,2018-08,9.5
LAUCN720790000000003,2018-08,12.8
LAUCN560130000000003,2018-08,4.9
LAUCN720030000000003,2018-08,11.3
LAUCN720150000000003,2018-08,13.6
LAUCN150050000000003,2018-08,0.0
LAUCN720950000000003,2018-08,13.5
LAUCN551090000000003,2018-08,2.7
LAUCN721250000000003,2018-08,15.2
LAUCN721010000000003,2018-08,8.7
LAUCN720250000000003,2018-08,7.8
LAUCN560430000000003,2018-08,3.4
LAUCN720290000000003,2018-08,7.6
LAUCN720750000000003,2018-08,11.6
LAUCN551270000000003,2018-08,2.8
LAUCN551310000000003,2018-08,2.6
LAUCN720770000000003,2018-08,8.4
LAUCN560410000000003,2018-08,3.4
LAUCN551410000000003,2018-08,2.9
LAUCN560330000000003,2018-08,3.4
LAUCN720430000000003,2018-08,12.4
LAUCN721510000000003,2018-08,12.5
LAUCN720870000000003,2018-08,9.0
LAUCN090050000000003,2018-08,0.0
LAUCN720470000000003,2018-08,8.6
LAUCN721070000000003,2018-08,10.9
LAUCN551170000000003,2018-08,2.4
LAUCN720050000000003,2018-08,12.0
LAUCN720550000000003,2018-08,17.2
LAUCN721430000000003,2018-08,7.7
LAUCN721270000000003,2018-08,6.8
LAUCN721170000000003,2018-08,11.0
LAUCN551110000000003,2018-08,2.2
LAUCN721470000000003,2018-08,14.7
LAUCN720230000000003,2018-08,9.3
LAUCN721490000000003,2018-08,15.4
LAUCN720570000000003,2018-08,15.3
LAUCN551130000000003,2018-08,3.5
LAUCN720170000000003,2018-08,9.4
LAUCN721190000000003,2018-08,8.8
LAUCN720610000000003,2018-08,5.0
LAUCN720330000000003,2018-08,8.6
LAUCN560350000000003,2018-08,3.2
LAUCN721290000000003,2018-08,9.9
LAUCN720510000000003,2018-08,6.5
LAUCN560190000000003,2018-08,3.1
LAUCN720070000000003,2018-08,8.0
LAUCN560210000000003,2018-08,3.7
LAUCN720690000000003,2018-08,11.9
LAUCN720630000000003,2018-08,6.9
LAUCN090110000000003,2018-08,0.0
LAUCN720970000000003,2018-08,13.0
LAUCN560090000000003,2018-08,4.0
LAUCN720670000000003,2018-08,11.3
LAUCN721390000000003,2018-08,5.3
LAUCN720890000000003,2018-08,13.9
LAUCN560230000000003,2018-08,3.0
LAUCN551050000000003,2018-08,3.2
LAUCN560250000000003,2018-08,4.0
LAUCN720350000000003,2018-08,8.7
LAUCN720530000000003,2018-08,13.6
LAUCN721410000000003,2018-08,12.0
LAUCN721130000000003,2018-08,12.1
LAUCN551250000000003,2018-08,2.9
LAUCN721530000000003,2018-08,11.9
LAUCN720540000000003,2018-08,11.2
LAUCN090110000000003,2018-09,0.0
LAUCN720670000000003,2018-09,10.3
LAUCN551350000000003,2018-09,2.2
LAUCN551390000000003,2018-09,2.2
LAUCN551370000000003,2018-09,2.5
LAUCN720370000000003,2018-09,12.4
LAUCN721450000000003,2018-09,8.1
LAUCN721170000000003,2018-09,11.0
LAUCN720710000000003,2018-09,9.5
LAUCN560090000000003,2018-09,3.6
LAUCN560170000000003,2018-09,2.8
LAUCN560450000000003,2018-09,3.5
LAUCN720610000000003,2018-09,4.7
LAUCN720330000000003,2018-09,8.0
LAUCN720630000000003,2018-09,6.5
LAUCN721090000000003,2018-09,13.5
LAUCN720450000000003,2018-09,8.9
LAUCN721370000000003,2018-09,6.1
LAUCN720350000000003,2018-09,8.3
LAUCN720650000000003,2018-09,9.3
LAUCN720390000000003,2018-09,10.8
LAUCN720690000000003,2018-09,11.1
LAUCN560150000000003,2018-09,2.9
LAUCN720430000000003,2018-09,11.9
LAUCN560130000000003,2018-09,4.3
LAUCN721010000000003,2018-09,8.0
LAUCN720410000000003,2018-09,9.0
LAUCN090150000000003,2018-09,0.0
LAUCN090090000000003,2018-09,0.0
LAUCN551330000000003,2018-09,2.3
LAUCN551310000000003,2018-09,2.1
LAUCN560110000000003,2018-09,2.5
LAUCN560190000000003,2018-09,2.8
LAUCN721290000000003,2018-09,9.2
LAUCN721110000000003,2018-09,11.6
LAUCN721330000000003,2018-09,13.0
LAUCN720270000000003,2018-09,8.0
LAUCN560230000000003,2018-09,2.7
LAUCN551190000000003,2018-09,1.9
LAUCN720550000000003,2018-09,16.5
LAUCN720870000000003,2018-09,8.7
